Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,"Circumference (cm)","Depth (cm)","Diameter (cm)","Height (cm)","Length (cm)","Weight (kg)","Width (cm)","Seat Height (cm)","Duration (sec.)"
"Mikveh Israel Synagogue, project, Philadelphia, Pennsylvania, Plan and perspective sketches","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1965,"Graphite on tracing paper","18 1/8 x 30 1/2" (46 x 77.5 cm)","Gift of the architect",393.1967,Architecture,"Architecture & Design",1967-04-11,yes,508,https://www.moma.org/collection/works/508,https://www.moma.org/media/W1siZiIsIjUxOTcxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c8948261c55da64d,NULL,NULL,NULL,NULL,46.00,NULL,NULL,77.50,NULL,NULL
"Staatsgalerie Stuttgart, Stuttgart, Germany, Elevation of gallery entrance and perspective of canopy from below","James Stirling",5668,"(British, born Scotland 1926–1992)",(British),(1926),(1992),(male),1978,"Graphite and color pencil on tracing paper","21 x 19 7/8" (53.3 x 50.5 cm)","Gift of the architect",393.1982,Architecture,"Architecture & Design",1982-10-27,yes,509,https://www.moma.org/collection/works/509,https://www.moma.org/media/W1siZiIsIjU1MDA0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=49ce722c9314e440,NULL,NULL,NULL,NULL,53.34,NULL,NULL,50.48,NULL,NULL
"Les Eschelles du Baroque Apartment Building, Paris, France, Facade detail with column","Ricardo Bofill",632,"(Spanish, born 1939)",(Spanish),(1939),NULL,(male),1987,"Felt-tipped pen and colored pencil on tracing paper","16 1/2 x 23 1/4" (41.9 x 59.1 cm)","Gift of Ricardo Bofill Taller de Arquitectura",393.1985,Architecture,"Architecture & Design",1985-11-18,yes,510,https://www.moma.org/collection/works/510,https://www.moma.org/media/W1siZiIsIjUyNDA4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=eee47e12af51d0be,NULL,NULL,NULL,NULL,41.90,NULL,NULL,59.10,NULL,NULL
"Beach Road II Office Tower Project, Singapore (Exterior perspective)","Paul Rudolph",5076,"(American, 1918–1997)",(American),(1918),(1997),(male),1981,"Ink and graphite on tracing paper","79 1/2 x 39 1/2" (201.9 x 100.3 cm)","Gift of the architect in honor of Philip Johnson",393.1996,Architecture,"Architecture & Design",1996-09-25,yes,511,https://www.moma.org/collection/works/511,https://www.moma.org/media/W1siZiIsIjIxMTIzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e2a0ae35343f16b5,NULL,NULL,5.10,NULL,210.80,NULL,NULL,108.30,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh (Plan sketch)","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Charcoal on tracing paper","13 x 19 1/2" (33 x 49.5 cm)","Gift of the architect",394.1964,Architecture,"Architecture & Design",1964-04-14,yes,512,https://www.moma.org/collection/works/512,https://www.moma.org/media/W1siZiIsIjUxOTI1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c1455c63f1c4885a,NULL,NULL,NULL,NULL,27.90,NULL,NULL,33.00,NULL,NULL
"Mikveh Israel Synagogue, project, Philadelphia, Pennsylvania, Perspective sketch","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1965,"Crayon on tracing paper","18 x 35 7/8" (45.7 x 91.1 cm)","Gift of the architect",394.1967,Architecture,"Architecture & Design",1967-04-11,yes,513,https://www.moma.org/collection/works/513,https://www.moma.org/media/W1siZiIsIjUxOTcxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9fb72065c28c4339,NULL,NULL,NULL,NULL,45.70,NULL,NULL,91.10,NULL,NULL
"Staatsgalerie Stuttgart, Stuttgart, Germany, View of library from below","James Stirling",5668,"(British, born Scotland 1926–1992)",(British),(1926),(1992),(male),1978,"Graphite and color pencil on tracing paper","31 x 32" (78.7 x 81.3 cm)","Gift of the architect",394.1982,Architecture,"Architecture & Design",1982-10-27,yes,514,https://www.moma.org/collection/works/514,https://www.moma.org/media/W1siZiIsIjUyMTQ0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=eb9c832f9a85c787,NULL,NULL,NULL,NULL,78.70,NULL,NULL,81.30,NULL,NULL
"Arkhitekturnye Fantazii","Iakov Chernikhov",1093,"(Russian, born Ukraine. 1889–1951)",(Russian),(1889),(1951),(male),"before 1933",Letterpress,"12 x 8 7/8" (30.5 x 22.5 cm)","Arthur A. Cohen Purchase Fund",394.1985,Architecture,"Architecture & Design",1985-11-18,yes,515,https://www.moma.org/collection/works/515,https://www.moma.org/media/W1siZiIsIjUyNDA4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8628f632e6f7520c,NULL,NULL,NULL,NULL,30.50,NULL,NULL,22.50,NULL,NULL
"Formmutation I, project","Wolf D. Prix, Helmut Swiczinsky","7572, 7573","(Austrian, born 1942) (Polish, born 1944)","(Austrian) (Polish)","(1942) (1944)",NULL,"(male) (male)",1981,"Graphite on paper","11 3/4 x 16 1/2" (29.8 x 41.9 cm)","Frederieke Taylor Purchase Fund",394.1988,Architecture,"Architecture & Design",1988-11-22,yes,516,https://www.moma.org/collection/works/516,https://www.moma.org/media/W1siZiIsIjUyNzEyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=92457aef6918d040,NULL,NULL,NULL,NULL,29.80,NULL,NULL,41.90,NULL,NULL
"Feature Animation Building, The Walt Disney Company, Burbank, California, South elevation, preliminary study","Robert A. M. Stern",7606,"(American, born 1939)",(American),(1939),NULL,(male),1992,"Color pencil on paper","9 3/4 x 38 7/8" (24.8 x 98.7 cm)","Gift of the architect in honor of Philip Johnson",394.1996,Architecture,"Architecture & Design",1996-09-25,yes,517,https://www.moma.org/collection/works/517,https://www.moma.org/media/W1siZiIsIjUyNzYzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5b542fcb86c195b7,NULL,NULL,NULL,NULL,24.80,NULL,NULL,98.70,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh (National Assembly Building: plan sketch)","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Charcoal on tracing paper","10 1/8 x 11 7/8" (25.7 x 30.2 cm)","Gift of the architect",395.1964,Architecture,"Architecture & Design",1964-04-14,yes,518,https://www.moma.org/collection/works/518,https://www.moma.org/media/W1siZiIsIjUxOTI1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3abd424826f16b86,NULL,NULL,NULL,NULL,25.70,NULL,NULL,30.20,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh, Preliminary sketches of the Citadel of the Assembly","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1962,"Crayon, charcoal, and graphite on tracing paper","24 x 38 1/2" (61 x 97.8 cm)","Gift of the architect",395.1967,Architecture,"Architecture & Design",1967-04-11,yes,519,https://www.moma.org/collection/works/519,https://www.moma.org/media/W1siZiIsIjUxOTcxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0faa57280b07b2cc,NULL,NULL,NULL,NULL,61.00,NULL,NULL,97.80,NULL,NULL
"Staatsgalerie Stuttgart, Stuttgart, Germany, View of administration entrance from below","James Stirling",5668,"(British, born Scotland 1926–1992)",(British),(1926),(1992),(male),1978,"Graphite and color pencil on tracing paper","31 1/2 x 20 1/8 (80 x 51.1 cm)","Gift of the architect",395.1982,Architecture,"Architecture & Design",1982-10-27,yes,520,https://www.moma.org/collection/works/520,https://www.moma.org/media/W1siZiIsIjUyMTQ0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8b8b0a99ba1db768,NULL,NULL,NULL,NULL,80.00,NULL,NULL,51.10,NULL,NULL
"The Completion of Washington, D.C., project, Washington, D.C., Aerial perspective","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1985,"Ink, crayon, and colored pencil on vellum","30 x 42" (76.2 x 106.7 cm)",Purchase,395.1985,Architecture,"Architecture & Design",1985-11-18,yes,521,https://www.moma.org/collection/works/521,https://www.moma.org/media/W1siZiIsIjUyNDA4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8eb7cd66b783511f,NULL,NULL,NULL,NULL,76.20,NULL,NULL,106.70,NULL,NULL
"Eclectic House Facade, project","Venturi and Rauch, John Rauch, Robert Venturi","8213, 8214, 6132","(American, est. 1964–1979) (American, born 1930) (American, 1925–2018)","(American) (American) (American)","(1964) (1930) (1925)","(1979) (0) (2018)","() (male) (male)",1977,"Color overlay on photostat, mounted on Fome-Cor","18 x 18 (45.7 x 45.7 cm)","Gift of Kenneth Walker",395.1988,Architecture,"Architecture & Design",1988-11-22,yes,522,https://www.moma.org/collection/works/522,https://www.moma.org/media/W1siZiIsIjUyNzEyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7a07d53ac3ce4c73,NULL,NULL,NULL,NULL,45.70,NULL,NULL,45.70,NULL,NULL
"Seville World Fair, Oman Pavilion, project, Seville, Spain, Axonometric","James Wines, Alison Sky, Michelle Stone, Emilio Sousa","7570, 8225, 8226, 8227","(American, born 1932) (American) (American, born 1944) (American, born 1944)","(American) (American) (American) (American)","(1932) (0) (1944) (1944)","(0) (0) (0) (0)","(male) (female) (female) (male)",1989,"Watercolor on paper","17 x 22" (43.2 x 55.9 cm)","Gift of the architect in honor of Philip Johnson",395.1996,Architecture,"Architecture & Design",1996-09-25,yes,523,https://www.moma.org/collection/works/523,https://www.moma.org/media/W1siZiIsIjUyNzY0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=43b153e32073f239,NULL,NULL,NULL,NULL,43.18,NULL,NULL,55.88,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh, National Assembly Building: plan and sketches","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Graphite on tracing paper","12 x 17" (30.5 x 43.2 cm)","Gift of the architect",396.1964,Architecture,"Architecture & Design",1964-04-14,yes,524,https://www.moma.org/collection/works/524,https://www.moma.org/media/W1siZiIsIjUxOTI1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=56989528afd3f9b1,NULL,NULL,NULL,NULL,30.48,NULL,NULL,43.18,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh, Site-plan sketch","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1964,"Charcoal and graphite on tracing paper","12 x 23 1/2" (30.5 x 59.7 cm)","Gift of the architect",396.1967,Architecture,"Architecture & Design",1967-04-11,yes,525,https://www.moma.org/collection/works/525,https://www.moma.org/media/W1siZiIsIjUxOTcxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7cd39addb991d1f6,NULL,NULL,NULL,NULL,30.50,NULL,NULL,59.70,NULL,NULL
"Staatsgalerie Stuttgart, Stuttgart, Germany, View of the theater arch from below","James Stirling",5668,"(British, born Scotland 1926–1992)",(British),(1926),(1992),(male),1978,"Graphite and color pencil on tracing paper","23 3/8 x 19 7/8" (59.4 x 50.5 cm)","Gift of the architect",396.1982,Architecture,"Architecture & Design",1982-10-27,yes,526,https://www.moma.org/collection/works/526,https://www.moma.org/media/W1siZiIsIjUyMTQ0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d8cd32ed7a57d44d,NULL,NULL,NULL,NULL,59.40,NULL,NULL,50.50,NULL,NULL
"The Completion of Washington, D.C., project, Washington, D.C., Plan","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1985,"Ink, crayon, and colored pencil on vellum","22 1/2 x 42 1/4" (57.2 x 107.3 cm)",Purchase,396.1985,Architecture,"Architecture & Design",1985-11-18,yes,527,https://www.moma.org/collection/works/527,https://www.moma.org/media/W1siZiIsIjUyNDA5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a85c6554e223ce64,NULL,NULL,NULL,NULL,57.20,NULL,NULL,107.30,NULL,NULL
"ABN-AMRO Bank Project, Amsterdam, The Netherlands, Elevation of Nederlander Boogie Woogie","Harry C. Wolf",7571,"(American, born 1935)",(American),(1935),NULL,(male),1996,"Ink on Mylar","23 1/4 x 23 7/8" (59.1 x 60.6 cm)","Gift of the architect in honor of Philip Johnson",396.1996,Architecture,"Architecture & Design",1996-09-25,yes,528,https://www.moma.org/collection/works/528,https://www.moma.org/media/W1siZiIsIjUyNzY0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f0492c3571714e57,NULL,NULL,NULL,NULL,70.80,NULL,NULL,71.10,NULL,NULL
"Fine Arts Center, School, and Performing Arts Theater, Fort Wayne, Indiana (Site-plan sketch)","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Charcoal on tracing paper","12 x 23 3/8" (30.5 x 59.4 cm)","Gift of the architect",397.1964,Architecture,"Architecture & Design",1964-04-14,yes,529,https://www.moma.org/collection/works/529,https://www.moma.org/media/W1siZiIsIjUxOTI2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c30cf4f0d99d0caf,NULL,NULL,NULL,NULL,30.50,NULL,NULL,54.60,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh, Site-plan sketch","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1964,"Charcoal, crayon, and graphite on tracing paper","18 x 33 1/2" (45.7 x 85.1 cm)","Gift of the architect",397.1967,Architecture,"Architecture & Design",1967-04-11,yes,530,https://www.moma.org/collection/works/530,https://www.moma.org/media/W1siZiIsIjUxOTcxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d8ef2eb4e36d253b,NULL,NULL,NULL,NULL,45.70,NULL,NULL,85.10,NULL,NULL
"Staatsgalerie Stuttgart, Stuttgart, Germany, View of theater arch with garage entrance from below","James Stirling",5668,"(British, born Scotland 1926–1992)",(British),(1926),(1992),(male),1978,"Graphite and color pencil on tracing paper","22 7/8 x 35 1/4" (58.1 x 89.5 cm)","Gift of the architect",397.1982,Architecture,"Architecture & Design",1982-10-27,yes,531,https://www.moma.org/collection/works/531,https://www.moma.org/media/W1siZiIsIjU1MDA0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cef82324b2067426,NULL,NULL,NULL,NULL,58.10,NULL,NULL,89.50,NULL,NULL
"The Completion of Washington, D.C., project, Washington, D.C., Plans","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1985,"Ink and crayon on vellum","38 1/8 x 29 1/2" (96.8 x 74.9 cm)",Purchase,397.1985,Architecture,"Architecture & Design",1985-11-18,yes,532,https://www.moma.org/collection/works/532,https://www.moma.org/media/W1siZiIsIjUyNDA5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9b19578886cdf1ea,NULL,NULL,NULL,NULL,96.80,NULL,NULL,74.90,NULL,NULL
Untitled,"Mehrdad Yazdani",7530,"(Iranian, born 1959)",(Iranian),(1959),NULL,(male),1996,"Acrylic paint on plywood","46 3/4 x 24" (118.7 x 61 cm)","Gift of the architect in honor of Philip Johnson",397.1996,Architecture,"Architecture & Design",1996-09-25,yes,533,https://www.moma.org/collection/works/533,https://www.moma.org/media/W1siZiIsIjUyOTU1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cef987426501f67b,NULL,NULL,7.80,NULL,122.00,NULL,NULL,63.50,NULL,NULL
"Fine Arts Center, School, and Performing Arts Theater, Fort Wayne, Indiana, Site-plan and elevation sketches","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Charcoal and crayon on tracing paper","12 x 22" (30.5 x 55.9 cm)","Gift of the architect",398.1964,Architecture,"Architecture & Design",1964-04-14,yes,534,https://www.moma.org/collection/works/534,https://www.moma.org/media/W1siZiIsIjUxOTI2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=72b27feba4dbdd36,NULL,NULL,NULL,NULL,22.80,NULL,NULL,50.80,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh, National Assembly Building: plan sketch","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1964,"Charcoal on tracing paper","18 x 24 1/2" (45.7 x 62.2 cm)","Gift of the architect",398.1967,Architecture,"Architecture & Design",1967-04-11,yes,535,https://www.moma.org/collection/works/535,https://www.moma.org/media/W1siZiIsIjUxOTcxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=58940f2e92fc13d4,NULL,NULL,NULL,NULL,45.70,NULL,NULL,62.20,NULL,NULL
"The Completion of Washington, D.C., project, Washington, D.C., Plans","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1985,"Ink and crayon on vellum","38 1/8 x 30" (96.8 x 76.2 cm)",Purchase,398.1985,Architecture,"Architecture & Design",1985-11-18,yes,536,https://www.moma.org/collection/works/536,https://www.moma.org/media/W1siZiIsIjUyNDA5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3c5e3e7fd523c582,NULL,NULL,NULL,NULL,96.80,NULL,NULL,76.20,NULL,NULL
"Fine Arts Center, School, and Performing Arts Theater, Fort Wayne, Indiana, Plan sketches","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Graphite on paper","10 x 7 1/2" (25.4 x 19.1 cm)
","Gift of the architect",399.1964,Architecture,"Architecture & Design",1964-04-14,yes,538,https://www.moma.org/collection/works/538,https://www.moma.org/media/W1siZiIsIjUxOTI2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=252342a93b384ba4,NULL,NULL,NULL,NULL,25.40,NULL,NULL,19.05,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh, National Assembly Building: plan and elevation sketches","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Charcoal on tracing paper","18 1/8 x 25 1/8" (46 x 63.8 cm)","Gift of the architect",399.1967,Architecture,"Architecture & Design",1967-04-11,yes,539,https://www.moma.org/collection/works/539,https://www.moma.org/media/W1siZiIsIjUxOTcyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0323ccfd1cb42fc6,NULL,NULL,NULL,NULL,46.00,NULL,NULL,63.80,NULL,NULL
"The Completion of Washington, D.C., project, The National Gallery; The National Pantheon; The Grand Canal; The Mall, Perspective","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1985,"Ink and graphite on paper","11 7/8 x 15 5/8" (30.2 x 39.7 cm)",Purchase,399.1985,Architecture,"Architecture & Design",1985-11-18,yes,540,https://www.moma.org/collection/works/540,https://www.moma.org/media/W1siZiIsIjUyNDA5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5e5afcef76c93e57,NULL,NULL,NULL,NULL,45.70,NULL,NULL,55.90,NULL,NULL
"Mikveh Israel Synagogue project, Philadelphia, Pennsylvania, (Interior perspective)","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Charcoal on tracing paper on board","23 1/8 x 21" (58.7 x 53.3 cm)","Gift of the architect",400.1964,Architecture,"Architecture & Design",1964-04-14,yes,542,https://www.moma.org/collection/works/542,https://www.moma.org/media/W1siZiIsIjUxOTI2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e23c1ef4ad2d950a,NULL,NULL,NULL,NULL,53.30,NULL,NULL,50.20,NULL,NULL
"Sher-e-Bangla Nagar, Capital of Bangladesh, Dhaka, Bangladesh, National Assembly Building: plan sketch","Louis I. Kahn",2964,"(American, born Estonia. 1901–1974)",(American),(1901),(1974),(male),1963,"Charocal on tracing paper","17 3/4 x 23" (45.1 x 58.4 cm)","Gift of the architect",400.1967,Architecture,"Architecture & Design",1967-04-11,yes,543,https://www.moma.org/collection/works/543,https://www.moma.org/media/W1siZiIsIjIwODg3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fe3035afab1c0ca4,NULL,NULL,NULL,NULL,45.10,NULL,NULL,58.40,NULL,NULL
"The Completion of Washington, D.C., project, Corrections to the Capitol Buildings, The Grand Perron, The New Constitution Square, Perspective","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1985,"Ink on paper","16 1/2 x 11 3/4" (41.9 x 29.8 cm)",Purchase,400.1985,Architecture,"Architecture & Design",1985-11-18,yes,544,https://www.moma.org/collection/works/544,https://www.moma.org/media/W1siZiIsIjUyNDA5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d34cb4f08d810e44,NULL,NULL,NULL,NULL,41.90,NULL,NULL,29.80,NULL,NULL
